date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2018-06-23,,4th Dimension,KIDS SEE GHOSTS Featuring Louis Prima,7,44,19,42,,spotify:track:6JyEh4kl9DLwmSAoNDRn5b,6JyEh4kl9DLwmSAoNDRn5b,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6JyEh4kl9DLwmSAoNDRn5b,0.542,0.609,171.945,0.39,0.278,1.87e-05,4,0.765,1,153351,-6.755,0.734,1
2018-06-23,,Feel The Love,KIDS SEE GHOSTS,46,47,3,47,,spotify:track:3aUFrxO1B8EW63QchEl3wX,3aUFrxO1B8EW63QchEl3wX,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3aUFrxO1B8EW63QchEl3wX,0.469,0.099,110.573,0.104,0.126,7.32e-05,4,0.58,0,165053,-5.946,0.369,0
2018-06-23,,Ghost Town,Kanye West Featuring PARTYNEXTDOOR,43,65,19,60,,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,7vgTNTaEz3CsBZ1N4YQalM,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7vgTNTaEz3CsBZ1N4YQalM,0.545,0.329,83.378,0.0288,0.0969,0,4,0.573,7,271387,-4.247,0.297,0
2018-06-23,,You Make It Easy,Jason Aldean,10,60,8,61,,spotify:track:2ZxTjs4EdJl4Y9YByIiNoo,2ZxTjs4EdJl4Y9YByIiNoo,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/2ZxTjs4EdJl4Y9YByIiNoo,0.574,0.11,132.025,0.0315,0.143,0,3,0.375,7,196800,-5.305,0.406,1
2018-06-23,,"Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,66,71,8,62,,spotify:track:7GRTrWsP3yo2Fx8umJfA1X,7GRTrWsP3yo2Fx8umJfA1X,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7GRTrWsP3yo2Fx8umJfA1X,0.81,0.158,151.643,0.0632,0.00457,0,4,0.334,9,206605,-4.855,0.306,0
2018-06-23,,Fire,KIDS SEE GHOSTS,70,73,9,67,,spotify:track:7oHkit3F3vimtsBbnZkU0G,7oHkit3F3vimtsBbnZkU0G,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7oHkit3F3vimtsBbnZkU0G,0.751,0.182,104.999,0.16,0.472,4.71e-06,4,0.709,6,140527,-3.801,0.37,1
2018-06-23,,Cudi Montage,KIDS SEE GHOSTS,64,76,15,69,,spotify:track:4kUZvXB3LC3an3HX6h0s17,4kUZvXB3LC3an3HX6h0s17,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4kUZvXB3LC3an3HX6h0s17,0.504,0.121,110.011,0.0321,0.401,1.44e-06,4,0.729,8,197001,-6.784,0.305,0
2018-06-23,,KIDS SEE GHOSTS,KIDS SEE GHOSTS,36,75,8,73,,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,4RVbK6cV0VqWdpCDcx3hiT,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4RVbK6cV0VqWdpCDcx3hiT,0.597,0.195,100.051,0.037,0.339,0.0404,4,0.585,0,324674,-7.499,0.227,1
2018-06-23,,Violent Crimes,Kanye West,72,-,2,85,,spotify:track:3s7MCdXyWmwjdcWh7GWXas,3s7MCdXyWmwjdcWh7GWXas,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3s7MCdXyWmwjdcWh7GWXas,0.419,0.187,109.813,0.522,0.376,0,4,0.669,1,215320,-6.724,0.0397,0
2018-06-23,,El Farsante,Ozuna & Romeo Santos,57,97,10,91,,spotify:track:7uYgVgRSgqluZclLS7wpp4,7uYgVgRSgqluZclLS7wpp4,,"[u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/7uYgVgRSgqluZclLS7wpp4,0.742,0.316,119.966,0.0441,0.218,0,4,0.737,6,258000,-2.875,0.386,1
2018-06-23,,Wouldn't Leave,Kanye West Featuring PARTYNEXTDOOR,92,-,4,92,,spotify:track:1nGoy0cEj0extAwXYNYTWd,1nGoy0cEj0extAwXYNYTWd,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/1nGoy0cEj0extAwXYNYTWd,0.432,0.308,164.235,0.545,0.495,0,4,0.556,3,205547,-8.551,0.352,1
2018-06-23,,Beautiful Crazy,Luke Combs,77,77,2,93,,spotify:track:2rxQMGVafnNaRaXlRMWPde,2rxQMGVafnNaRaXlRMWPde,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.402,0.0928,103.313,0.0262,0.676,0,4,0.552,11,193200,-7.431,0.382,1
2018-06-23,,Babe,Sugarland Featuring Taylor Swift,94,-,2,95,,spotify:track:7fRruZ12gXGwBs0zXQ6e5V,7fRruZ12gXGwBs0zXQ6e5V,,"[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/7fRruZ12gXGwBs0zXQ6e5V,0.777,0.136,171.72,0.207,0.0187,1.62e-06,4,0.535,4,215107,-3.292,0.664,1
2018-06-23,,Drip,Cardi B Featuring Migos,NA,,NA,96,,spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,2qcG0nZ6S3zZV0UrkY5nFo,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/2qcG0nZ6S3zZV0UrkY5nFo,0.589,0.0731,129.993,0.255,0.0511,0,4,0.968,11,262308,-7.808,0.268,1
2018-06-23,,Singles You Up,Jordan Davis,NA,,NA,98,,spotify:track:4LiMQ6G9n84rDUBs9wtwz6,4LiMQ6G9n84rDUBs9wtwz6,,"[u'canadian contemporary country', u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/4LiMQ6G9n84rDUBs9wtwz6,0.907,0.242,199.943,0.0481,0.0491,0,4,0.491,7,182667,-3.594,0.631,1
2018-06-16,,I Thought About Killing You,Kanye West,7,30,6,28,,spotify:track:0yhxBvedRdGxsPZHJNI4VA,0yhxBvedRdGxsPZHJNI4VA,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0yhxBvedRdGxsPZHJNI4VA,0.396,0.0486,116.016,0.411,0.867,0,4,0.752,2,274187,-7.932,0.417,1
2018-06-16,,No Mistakes,Kanye West,36,36,7,36,,spotify:track:35KV2Nuib6jPMVN00O8iba,35KV2Nuib6jPMVN00O8iba,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/35KV2Nuib6jPMVN00O8iba,0.646,0.109,80.174,0.0629,0.0393,0,4,0.643,10,123040,-2.442,0.35,0
2018-06-16,,Finesse,Bruno Mars & Cardi B,54,54,11,50,,spotify:track:3Vo4wInECJQuz9BIBMOu8i,3Vo4wInECJQuz9BIBMOu8i,,"[u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.859,0.0215,105.115,0.0996,0.0185,0,4,0.704,5,217289,-4.877,0.926,0
2018-06-16,,Must've Never Met You,Luke Combs,74,74,3,81,,spotify:track:6ojicjDYUUoeE1tdSvfFo4,6ojicjDYUUoeE1tdSvfFo4,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4,0.892,0.143,75.218,0.0566,0.00951,0,4,0.455,6,198880,-3.218,0.641,1
2018-06-16,,Humility,Gorillaz Featuring George Benson,49,96,19,85,,spotify:track:3NeiYiBn3rQBgurfVk92Zm,3NeiYiBn3rQBgurfVk92Zm,,"[u'alternative hip hop', u'art pop']",https://api.spotify.com/v1/audio-analysis/3NeiYiBn3rQBgurfVk92Zm,0.807,0.125,160.174,0.126,0.144,0.0211,4,0.632,0,197933,-5.893,0.784,1
2018-06-16,,Watch,Travis Scott Featuring Lil Uzi Vert & Kanye West,92,-,2,87,,spotify:track:3DoBTwfr8yi2LN08SBpFkN,3DoBTwfr8yi2LN08SBpFkN,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3DoBTwfr8yi2LN08SBpFkN,0.559,0.379,78.534,0.0416,0.0372,0,4,0.706,4,217405,-5.216,0.252,0
2018-06-16,,Rich & Sad,Post Malone,50,95,19,88,,spotify:track:2VdT56BGpdqNHUgOe1j5vc,2VdT56BGpdqNHUgOe1j5vc,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/2VdT56BGpdqNHUgOe1j5vc,0.59,0.0942,151.952,0.0569,0.186,0,4,0.601,2,206453,-5.001,0.274,1
2018-06-16,,Shoota,Playboi Carti Featuring Lil Uzi Vert,78,78,3,90,,spotify:track:2BJSMvOGABRxokHKB0OI8i,2BJSMvOGABRxokHKB0OI8i,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,0.649,0.122,153.069,0.199,0.191,0,4,0.674,1,153800,-8.433,0.48,0
2018-06-16,,Lust,Lil Skies,77,77,2,93,,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S,0.767,0.114,160.084,0.166,0.138,0,4,0.718,9,156000,-5.641,0.519,1
2018-06-16,,Paranoid,Post Malone,74,98,16,94,,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,3fpVWegR6YOS1Yk5HSMYIq,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/3fpVWegR6YOS1Yk5HSMYIq,0.554,0.166,159.85,0.137,0.0379,3.84e-05,4,0.61,0,221787,-5.501,0.244,1
2018-06-16,,New Freezer,Rich The Kid Featuring Kendrick Lamar,NA,,NA,98,,spotify:track:2EgB4n6XyBsuNUbuarr4eG,2EgB4n6XyBsuNUbuarr4eG,,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/2EgB4n6XyBsuNUbuarr4eG,0.698,0.195,140.068,0.364,0.0405,0,4,0.884,0,191938,-9.101,0.575,1
2018-06-09,,All The Stars,Kendrick Lamar & SZA,28,39,18,41,,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap', u'west coast rap']",https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.633,0.0926,96.924,0.0597,0.0605,0.000194,4,0.698,8,232187,-4.946,0.552,1
2018-06-09,,Ric Flair Drip,Offset & Metro Boomin,47,53,3,44,,spotify:track:7sO5G9EABYOXQKNPNiE9NR,7sO5G9EABYOXQKNPNiE9NR,,"[u'atl hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,0.428,0.114,100.007,0.206,0.149,5.07e-05,4,0.88,9,172800,-8.28,0.333,1
2018-06-09,,A$AP Forever,A$AP Rocky Featuring Moby,21,61,20,63,,spotify:track:1YmF9PvLhIISIANoMLIYGq,1YmF9PvLhIISIANoMLIYGq,,"[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/1YmF9PvLhIISIANoMLIYGq,0.78,0.13,125.999,0.122,0.224,0,4,0.469,10,233061,-6.49,0.444,0
2018-06-09,,Infrared,Pusha T,70,70,7,65,,spotify:track:6cpsixIHI63L0hwh3CwZg3,6cpsixIHI63L0hwh3CwZg3,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",https://api.spotify.com/v1/audio-analysis/6cpsixIHI63L0hwh3CwZg3,0.578,0.72,112.265,0.298,0.0518,0.0055,5,0.674,10,170240,-8.768,0.163,0
2018-06-09,,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",74,80,2,68,,spotify:track:51rXHuKN8Loc4sUlKPODgH,51rXHuKN8Loc4sUlKPODgH,,unknown,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,0.717,0.183,82.064,0.337,0.000874,0,4,0.563,1,229670,-5.186,0.427,1
2018-06-09,,If You Know You Know,Pusha T,58,58,10,73,,spotify:track:6bGwKHXHNLmTy6yt147FPh,6bGwKHXHNLmTy6yt147FPh,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",https://api.spotify.com/v1/audio-analysis/6bGwKHXHNLmTy6yt147FPh,0.697,0.362,153.426,0.325,0.0186,0,4,0.46,6,202120,-5.954,0.701,0
2018-06-09,,What Would Meek Do?,Pusha T Featuring Kanye West,16,60,4,75,,spotify:track:5vnuJ8EopkP5dHukpOmT3L,5vnuJ8EopkP5dHukpOmT3L,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",https://api.spotify.com/v1/audio-analysis/5vnuJ8EopkP5dHukpOmT3L,0.636,0.177,83.071,0.0782,0.0064,8.38e-06,4,0.678,1,153267,-3.155,0.0636,1
2018-06-09,,Youth,Shawn Mendes Featuring Khalid,74,90,12,76,,spotify:track:1h0yImRPIVAjhhHeNVlTuC,1h0yImRPIVAjhhHeNVlTuC,,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/1h0yImRPIVAjhhHeNVlTuC,0.596,0.133,100.121,0.117,0.56,0,4,0.534,6,190867,-6.653,0.324,0
2018-06-09,,Dinero,Jennifer Lopez Featuring DJ Khaled & Cardi B,41,75,18,80,,spotify:track:22mQXNE0nCuWq4yOwcadIn,22mQXNE0nCuWq4yOwcadIn,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/22mQXNE0nCuWq4yOwcadIn,0.881,0.292,127.759,0.342,0.41,7.61e-06,4,0.721,8,213750,-2.528,0.643,1
2018-06-09,,For The First Time,Darius Rucker,50,78,17,81,,spotify:track:0LG2cFomCi8Fb664Lvr3Nu,0LG2cFomCi8Fb664Lvr3Nu,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/0LG2cFomCi8Fb664Lvr3Nu,0.804,0.0308,142.016,0.0361,0.00738,0,4,0.547,6,197053,-5.268,0.666,1
2018-06-09,,Most People Are Good,Luke Bryan,92,-,4,92,,spotify:track:79LAFAkR1ATb4iIQvZuCL0,79LAFAkR1ATb4iIQvZuCL0,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/79LAFAkR1ATb4iIQvZuCL0,0.728,0.139,150.013,0.0292,0.174,0,4,0.582,8,221801,-6.151,0.537,1
2018-06-09,,Everyday,Logic & Marshmello,94,-,2,95,,spotify:track:4EAV2cKiqKP5UPZmY6dejk,4EAV2cKiqKP5UPZmY6dejk,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,0.752,0.0749,149.961,0.0374,0.041,0,4,0.67,1,204747,-4.146,0.442,1
2018-06-09,,Spoil My Night,Post Malone Featuring Swae Lee,NA,,NA,97,,spotify:track:5VuxWXbt7XENQCtE9TzpTv,5VuxWXbt7XENQCtE9TzpTv,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv,0.675,0.109,160.911,0.0337,0.337,1.5e-05,4,0.669,1,194560,-2.869,0.262,1
2018-06-09,,The Games We Play,Pusha T,NA,,NA,100,,spotify:track:7iEoaTyBCqLaAwJnOP1BTn,7iEoaTyBCqLaAwJnOP1BTn,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",https://api.spotify.com/v1/audio-analysis/7iEoaTyBCqLaAwJnOP1BTn,0.796,0.096,78.033,0.198,0.0713,0.0163,4,0.694,5,166120,-3.696,0.592,1
2018-06-02,,Change Lanes,Kevin Gates,70,84,6,68,,spotify:track:59XHPyb0MTMElZpkG0Wp69,59XHPyb0MTMElZpkG0Wp69,,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/59XHPyb0MTMElZpkG0Wp69,0.783,0.0952,130.195,0.424,0.129,0,4,0.706,2,205861,-5.337,0.513,1
2018-06-02,,Like That,Kris Wu,76,82,5,73,,spotify:track:4caEPudXQ1xDd1garjHPFv,4caEPudXQ1xDd1garjHPFv,,[u'chinese hip hop'],https://api.spotify.com/v1/audio-analysis/4caEPudXQ1xDd1garjHPFv,0.447,0.0931,110.059,0.126,0.775,1.48e-05,4,0.823,1,228662,-10.562,0.413,0
2018-06-02,,Southside,Lil Baby,17,65,4,79,,spotify:track:5lf3ajySox32qFvGEf2TFM,5lf3ajySox32qFvGEf2TFM,,"[u'atl hip hop', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/5lf3ajySox32qFvGEf2TFM,0.646,0.191,77.555,0.257,0.00271,0,4,0.811,8,173437,-4.902,0.386,0
2018-06-02,,Let It Sing,Kevin Gates,29,81,12,82,,spotify:track:090R9OdFMbQQksvwuXmNEY,090R9OdFMbQQksvwuXmNEY,,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/090R9OdFMbQQksvwuXmNEY,0.728,0.159,144.964,0.402,0.0392,0,4,0.737,5,195456,-5.498,0.587,0
2018-06-02,,Sangria Wine,Pharrell Williams x Camila Cabello,8,68,5,83,,spotify:track:6XlSyYFTU1nodeWwwzVgTV,6XlSyYFTU1nodeWwwzVgTV,,"[u'dance pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/6XlSyYFTU1nodeWwwzVgTV,0.713,0.0572,132.109,0.094,0.181,0,4,0.831,1,202853,-3.646,0.69,0
2018-06-02,,Champion,NAV Featuring Travis Scott,91,91,2,86,,spotify:track:6nO3tr47nr2P7f3hXb8JIo,6nO3tr47nr2P7f3hXb8JIo,,"[u'canadian hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/6nO3tr47nr2P7f3hXb8JIo,0.782,0.108,162.005,0.0477,0.381,0,4,0.642,5,195053,-3.395,0.396,0
2018-06-02,,Red Roses,Lil Skies Featuring Landon Cube,79,79,3,87,,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,3ZhTT6yjZwpPph5MIJ53XY,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/3ZhTT6yjZwpPph5MIJ53XY,0.683,0.221,140.002,0.0954,0.547,0,4,0.691,0,262544,-7.335,0.456,1
2018-06-02,,Stay,Post Malone,31,80,19,88,,spotify:track:4H7WNRErSbONkM06blBoGc,4H7WNRErSbONkM06blBoGc,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,0.468,0.148,85.913,0.0274,0.414,0,4,0.479,5,204427,-5.396,0.35,1
2018-06-02,,ATM,J. Cole,49,96,17,89,,spotify:track:2UciqgwVDwro0fev3MFbxJ,2UciqgwVDwro0fev3MFbxJ,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,0.497,0.0898,81.651,0.681,0.115,0,4,0.719,8,216727,-7.661,0.345,1
2018-06-02,,Kevin's Heart,J. Cole,92,-,4,92,,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,6tZ3b7ik1QDXFAZlXib0YZ,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6tZ3b7ik1QDXFAZlXib0YZ,0.527,0.631,116.078,0.367,0.482,0,4,0.829,6,200310,-6.644,0.473,0
2018-06-02,,No Excuses,Meghan Trainor,77,77,2,93,,spotify:track:7fCNUWi6uflDTQ08srxMZk,7fCNUWi6uflDTQ08srxMZk,,"[u'dance pop', u'hip pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/7fCNUWi6uflDTQ08srxMZk,0.658,0.0417,115.016,0.0517,0.0224,0,4,0.827,6,152862,-3.846,0.523,1
2018-06-02,,Gucci Flip Flops,Bhad Bhabie Featuring Lil Yachty,NA,,NA,96,,spotify:track:3hv6ndi7uFT9L9wrhQCsqY,3hv6ndi7uFT9L9wrhQCsqY,,"[u'pop', u'trap queen']",https://api.spotify.com/v1/audio-analysis/3hv6ndi7uFT9L9wrhQCsqY,0.603,0.122,159.976,0.308,0.0351,0.0159,4,0.82,8,151851,-7.18,0.177,1
2018-06-02,,Outside Today,YoungBoy Never Broke Again,NA,,NA,97,,spotify:track:3sA7HKGzcKTVscdiTCrWpX,3sA7HKGzcKTVscdiTCrWpX,,[u'trap music'],https://api.spotify.com/v1/audio-analysis/3sA7HKGzcKTVscdiTCrWpX,0.666,0.105,134.068,0.0694,0.139,0,4,0.851,11,129105,-5.334,0.0585,0
2018-05-26,,Stir Fry,Migos,8,50,21,44,,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,,"[u'atl hip hop', u'pop', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.816,0.159,181.967,0.269,0.00299,0,4,0.815,2,190288,-5.474,0.498,1
2018-05-26,,Over Now,Post Malone,49,92,16,89,,spotify:track:09IOPhEh1OMe0HD9b36FJk,09IOPhEh1OMe0HD9b36FJk,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/09IOPhEh1OMe0HD9b36FJk,0.761,0.143,163.898,0.0877,0.131,1.6e-06,4,0.559,4,246987,-4.041,0.24,0
2018-05-26,,Zack And Codeine,Post Malone,29,67,3,90,,spotify:track:5lZZmityu9TAjNvSY6GLhR,5lZZmityu9TAjNvSY6GLhR,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/5lZZmityu9TAjNvSY6GLhR,0.84,0.133,138.032,0.0471,0.143,0,4,0.742,5,204360,-5.198,0.287,0
2018-05-26,,Same Bitches,Post Malone Featuring G-Eazy & YG,9,88,16,93,,spotify:track:688QpQAwqsLdBR6lr13wK1,688QpQAwqsLdBR6lr13wK1,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/688QpQAwqsLdBR6lr13wK1,0.774,0.114,99.932,0.0588,0.379,2.47e-06,4,0.727,10,212467,-5.246,0.211,0
2018-05-26,,When We,Tank,74,98,16,94,,spotify:track:2HWelwHQS4EdRqIycZOc3O,2HWelwHQS4EdRqIycZOc3O,,"[u'deep pop r&b', u'r&b', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/2HWelwHQS4EdRqIycZOc3O,0.324,0.108,117.863,0.0769,0.165,4.18e-06,4,0.635,6,309120,-9.51,0.0741,0
2018-05-26,,Takin' Shots,Post Malone,NA,,NA,97,,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,5ffntNJnJOeFv7b7DCd0Bw,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/5ffntNJnJOeFv7b7DCd0Bw,0.625,0.409,120.092,0.0836,0.597,0,4,0.767,5,216747,-6.193,0.577,1
2018-05-26,,92 Explorer,Post Malone,NA,,NA,98,,spotify:track:1D2L6MefbXon28PzIk9I3r,1D2L6MefbXon28PzIk9I3r,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/1D2L6MefbXon28PzIk9I3r,0.743,0.121,146.03,0.0474,0.269,1.36e-06,4,0.802,7,211427,-4.82,0.877,0
2018-05-26,,Say Something,Justin Timberlake Featuring Chris Stapleton,NA,,NA,100,,spotify:track:09ts3GnICqYEU5PkQCpJK3,09ts3GnICqYEU5PkQCpJK3,,"[u'dance pop', u'pop']",https://api.spotify.com/v1/audio-analysis/09ts3GnICqYEU5PkQCpJK3,0.632,0.0841,97.04,0.0789,0.103,1.09e-05,4,0.707,10,278893,-7.031,0.372,1
2018-05-19,,Bartier Cardi,Cardi B Featuring 21 Savage,81,92,5,81,,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,0dIoGTQXDh1wVnhIiSyYEa,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/0dIoGTQXDh1wVnhIiSyYEa,0.524,0.383,138.015,0.181,0.00111,0.000678,4,0.908,1,224285,-7.955,0.109,1
2018-05-19,,Barbie Tingz,Nicki Minaj,46,46,2,84,,spotify:track:2qsQ8eVDPmobZpvDxQCVQu,2qsQ8eVDPmobZpvDxQCVQu,,"[u'dance pop', u'hip pop', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/2qsQ8eVDPmobZpvDxQCVQu,0.689,0.603,102.414,0.264,0.0849,0,4,0.917,6,191700,-6.225,0.443,1
2018-05-19,,Otherside,Post Malone,59,95,5,89,,spotify:track:4qWCFTuNnmGNdY4egtb4ZY,4qWCFTuNnmGNdY4egtb4ZY,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/4qWCFTuNnmGNdY4egtb4ZY,0.657,0.213,104.931,0.0334,0.354,5.17e-06,4,0.645,9,228227,-5.688,0.136,0
2018-05-19,,Blame It On Me,Post Malone,78,98,19,93,,spotify:track:1ZemPoaj7LBj1RAQrb89EC,1ZemPoaj7LBj1RAQrb89EC,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,0.587,0.149,121.838,0.0421,0.135,1.07e-05,4,0.651,11,261800,-7.307,0.317,0
2018-05-19,,Diamond Teeth Samurai,YoungBoy Never Broke Again,74,98,16,94,,spotify:track:1k7KigfkZh2Xb6khqV1a0K,1k7KigfkZh2Xb6khqV1a0K,,[u'trap music'],https://api.spotify.com/v1/audio-analysis/1k7KigfkZh2Xb6khqV1a0K,0.659,0.13,177.957,0.272,0.00451,0,4,0.799,10,162488,-5.593,0.256,0
2018-05-19,,Famous,Mason Ramsey,94,-,2,95,,spotify:track:4vkI6RDfzbs7e7JSbACXR1,4vkI6RDfzbs7e7JSbACXR1,,[u'country'],https://api.spotify.com/v1/audio-analysis/4vkI6RDfzbs7e7JSbACXR1,0.815,0.111,159.848,0.0278,0.708,0,4,0.534,5,192520,-2.815,0.564,1
2018-05-19,,I Do,Cardi B Featuring SZA,NA,,NA,96,,spotify:track:1f5PNhkNgUpvDEeZfcIlO1,1f5PNhkNgUpvDEeZfcIlO1,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/1f5PNhkNgUpvDEeZfcIlO1,0.473,0.0864,135.065,0.255,0.27,2.58e-05,4,0.886,7,200205,-7.338,0.438,0
2018-05-19,,Preach,YoungBoy Never Broke Again,NA,,NA,98,,spotify:track:45RbAX2KxbPdNwUgeYA69j,45RbAX2KxbPdNwUgeYA69j,,[u'trap music'],https://api.spotify.com/v1/audio-analysis/45RbAX2KxbPdNwUgeYA69j,0.675,0.213,155.049,0.247,0.175,0,4,0.731,8,236071,-4.771,0.381,0
