date,artist,title,rank,peak_pos,last_week,weeks
2018-05-12,Rich The Kid Featuring Kendrick Lamar,New Freezer,68,28,71,4
2018-05-12,Dua Lipa,IDGAF,69,72,79,7
2018-05-12,Logic & Marshmello,Everyday,70,54,76,8
2018-05-12,J. Cole,Motiv8,71,23,70,4
2018-05-12,YoungBoy Never Broke Again,Outside Today,72,82,86,6
2018-05-12,Post Malone,Jonestown (Interlude),73,66,80,9
2018-05-12,Luke Bryan,Most People Are Good,74,81,88,4
2018-05-12,Cardi B Featuring 21 Savage,Bartier Cardi,75,74,90,8
2018-05-12,Jordan Davis,Singles You Up,76,49,87,14
2018-05-12,YoungBoy Never Broke Again,Overdose,77,59,89,4
2018-05-12,Justin Timberlake Featuring Chris Stapleton,Say Something,78,37,83,9
2018-05-12,J. Cole,1985 (Intro To The Fall Off),79,95,95,2
2018-05-12,J. Cole,Photograph,80,78,97,18
2018-05-12,Lauv,I Like Me Better,81,92,92,3
2018-05-12,"Khalid, Ty Dolla $ign & 6LACK",OTW,82,69,93,17
2018-05-12,Morgan Wallen Featuring Florida Georgia Line,Up Down,83,9,78,15
2018-05-12,Kenny Chesney,Get Along,84,46,46,2
2018-05-12,Kanye West Featuring T.I.,Ye vs The People,85,90,99,4
2018-05-12,Cardi B Featuring Kehlani,Ring,86,74,93,9
2018-05-12,Foster The People,Sit Next To Me,87,49,94,15
2018-05-12,Bad Wolves,Zombie,88,47,47,2
2018-05-12,Cardi B Featuring SZA,I Do,89,59,95,5
2018-05-12,Darius Rucker,For The First Time,90,62,62,2
2018-05-12,Blake Shelton,I Lived It,91,23,89,5
2018-05-12,Dierks Bentley,"Woman, Amen",92,69,100,18
2018-05-12,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,93,78,98,19
2018-05-12,Ozuna & Romeo Santos,El Farsante,94,74,98,16
2018-05-12,YoungBoy Never Broke Again,Diamond Teeth Samurai,95,94,-,2
2018-05-12,XXXTENTACION,Changes,96,,,
2018-05-12,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,97,,,
2018-05-12,Tank,When We,98,,,
2018-05-12,Halsey Featuring Big Sean & Stefflon Don,Alone,99,,,
2018-05-12,Lil Skies Featuring Landon Cube,Red Roses,100,,,
2018-05-05,Drake,Nice For What,1,,,3
2018-05-05,Drake,God's Plan,2,1,2,14
2018-05-05,Ariana Grande,No Tears Left To Cry,3,2,3,27
2018-05-05,Bebe Rexha & Florida Georgia Line,Meant To Be,4,2,4,9
2018-05-05,Post Malone Featuring Ty Dolla $ign,Psycho,5,5,5,13
2018-05-05,J. Cole,ATM,6,5,6,11
2018-05-05,"Zedd, Maren Morris & Grey",The Middle,7,1,7,35
2018-05-05,J. Cole,Kevin's Heart,8,8,8,6
2018-05-05,BlocBoy JB Featuring Drake,Look Alive,9,13,13,19
2018-05-05,J. Cole,KOD,10,8,9,3
2018-05-05,Ed Sheeran,Perfect,11,11,14,14
2018-05-05,Lil Dicky Featuring Chris Brown,Freaky Friday,12,10,11,13
2018-05-05,Camila Cabello,Never Be The Same,13,4,17,4
2018-05-05,J. Cole,Photograph,14,13,16,11
2018-05-05,J. Cole,Motiv8,15,1,19,37
2018-05-05,"Cardi B, Bad Bunny & J Balvin",I Like It,16,11,15,4
2018-05-05,Bazzi,Mine,17,21,21,11
2018-05-05,Migos Featuring Drake,Walk It Talk It,18,3,12,17
2018-05-05,The Weeknd,Call Out My Name,19,20,20,13
2018-05-05,J. Cole,1985 (Intro To The Fall Off),20,7,18,12
2018-05-05,Rich The Kid,Plug Walk,21,26,26,18
2018-05-05,Camila Cabello Featuring Young Thug,Havana,22,7,22,8
2018-05-05,Cardi B,Be Careful,23,1,27,32
2018-05-05,Marshmello & Anne-Marie,Friends,24,6,30,39
2018-05-05,Bruno Mars & Cardi B,Finesse,25,4,-,54
2018-05-05,Imagine Dragons,Whatever It Takes,26,28,28,5
2018-05-05,The Weeknd & Kendrick Lamar,Pray For Me,27,22,38,6
2018-05-05,J. Cole Featuring kiLL edward,The Cut Off,28,24,24,2
2018-05-05,Kane Brown,Heaven,29,28,29,13
2018-05-05,J. Cole,Brackets,30,8,23,18
2018-05-05,XXXTENTACION,Sad!,31,34,35,8
2018-05-05,Post Malone Featuring 21 Savage,Rockstar,32,26,36,15
2018-05-05,Dua Lipa,New Rules,33,13,32,26
2018-05-05,Avicii,Wake Me Up!,34,7,31,16
2018-05-05,Famous Dex,Japan,35,4,34,52
2018-05-05,Shawn Mendes,In My Blood,36,10,10,3
2018-05-05,Lil Pump,Esskeetit,37,12,37,28
2018-05-05,Jason Aldean,You Make It Easy,38,4,39,45
2018-05-05,Migos,Stir Fry,39,21,33,3
2018-05-05,Rae Sremmurd & Juicy J,Powerglide,40,46,51,7
2018-05-05,J. Cole,Window Pain (Outro),41,21,49,15
2018-05-05,Maroon 5,Wait,42,55,62,4
2018-05-05,Offset & Metro Boomin,Ric Flair Drip,43,47,55,8
2018-05-05,Kendrick Lamar & SZA,All The Stars,44,46,53,8
2018-05-05,Imagine Dragons,Thunder,45,43,54,10
2018-05-05,J. Cole Featuring kiLL edward,Friends,46,14,40,18
2018-05-05,J. Cole,Once An Addict (Interlude),47,41,52,13
2018-05-05,Nicki Minaj,Chun-Li,48,43,43,13
2018-05-05,NF,Let You Down,49,57,57,7
2018-05-05,Portugal. The Man,Feel It Still,50,62,64,3
2018-05-05,Cardi B Featuring Migos,Drip,51,9,41,13
2018-05-05,Taylor Swift,Delicate,52,29,63,8
2018-05-05,J. Cole,Intro,53,50,59,12
2018-05-05,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,54,67,70,6
2018-05-05,Ella Mai,Boo'd Up,55,31,58,15
2018-05-05,Nicky Jam x J Balvin,X,56,23,42,3
2018-05-05,"Khalid, Ty Dolla $ign & 6LACK",OTW,57,28,44,3
2018-05-05,Meghan Trainor,No Excuses,58,54,60,15
2018-05-05,Khalid & Normani,Love Lies,59,50,72,12
2018-05-05,Cardi B Featuring 21 Savage,Bartier Cardi,60,54,74,7
2018-05-05,Rich The Kid Featuring Kendrick Lamar,New Freezer,61,73,79,11
2018-05-05,Luke Bryan,Most People Are Good,62,25,25,3
2018-05-05,Dan + Shay,Tequila,63,72,80,6
2018-05-05,Calvin Harris & Dua Lipa,One Kiss,64,66,66,8
2018-05-05,Justin Timberlake Featuring Chris Stapleton,Say Something,65,78,78,3
2018-05-05,Logic & Marshmello,Everyday,66,37,69,8
2018-05-05,Jordan Davis,Singles You Up,67,83,86,5
2018-05-05,Luke Combs,One Number Away,68,65,65,12
2018-05-05,YoungBoy Never Broke Again,Outside Today,69,82,82,5
2018-05-05,Cardi B Featuring SZA,I Do,70,49,71,13
2018-05-05,Cardi B Featuring Kehlani,Ring,71,81,81,3
2018-05-05,Sugarland Featuring Taylor Swift,Babe,72,59,61,3
2018-05-05,Dua Lipa,IDGAF,73,74,88,7
2018-05-05,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,74,58,83,14
2018-05-05,Daddy Yankee,Dura,75,92,-,2
2018-05-05,Bad Wolves,Zombie,76,69,93,16
2018-05-05,Lauv,I Like Me Better,77,35,85,6
2018-05-05,Nicki Minaj,Barbie Tingz,78,48,48,2
2018-05-05,Foster The People,Sit Next To Me,79,78,92,17
2018-05-05,Blake Shelton,I Lived It,80,50,75,3
2018-05-05,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu Cosita,81,39,67,3
2018-05-05,Kenny Chesney,Get Along,82,69,93,17
2018-05-05,XXXTENTACION,Changes,83,9,78,15
2018-05-05,Morgan Wallen Featuring Florida Georgia Line,Up Down,84,46,46,2
2018-05-05,Brett Eldredge,The Long Way,85,90,99,4
2018-05-05,Darius Rucker,For The First Time,86,74,93,9
2018-05-05,Ozuna & Romeo Santos,El Farsante,87,49,94,15
2018-05-05,Dierks Bentley,"Woman, Amen",88,47,47,2
2018-05-05,YoungBoy Never Broke Again,Diamond Teeth Samurai,89,59,95,5
2018-05-05,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,90,62,62,2
2018-05-05,Keala Settle & The Greatest Showman Ensemble,This Is Me,91,23,89,5
2018-05-05,Halsey Featuring Big Sean & Stefflon Don,Alone,92,69,100,18
2018-05-05,Lil Skies Featuring Landon Cube,Red Roses,93,78,98,19
2018-05-05,XXXTENTACION,Moonlight,94,74,98,16
2018-05-05,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright,95,94,-,2
2018-05-05,Carrie Underwood,Cry Pretty,96,,,
2018-05-05,Tank,When We,97,,,
2018-05-05,Rae Sremmurd & Travis Scott,Close,98,,,
2018-05-05,Cardi B,Thru Your Phone,99,,,
2018-05-05,Cardi B Featuring Chance The Rapper,Best Life,100,,,
2018-04-28,Drake,Nice For What,1,,,2
2018-04-28,Drake,God's Plan,2,1,2,13
2018-04-28,Bebe Rexha & Florida Georgia Line,Meant To Be,3,2,3,26
2018-04-28,Post Malone Featuring Ty Dolla $ign,Psycho,4,2,4,8
2018-04-28,"Zedd, Maren Morris & Grey",The Middle,5,5,6,12
2018-04-28,BlocBoy JB Featuring Drake,Look Alive,6,5,5,10
2018-04-28,Ed Sheeran,Perfect,7,1,7,34
2018-04-28,Lil Dicky Featuring Chris Brown,Freaky Friday,8,8,9,5
2018-04-28,"Cardi B, Bad Bunny & J Balvin",I Like It,9,8,8,2
2018-04-28,Nicki Minaj,Chun-Li,10,10,92,2
2018-04-28,Migos Featuring Drake,Walk It Talk It,11,10,12,12
2018-04-28,Bruno Mars & Cardi B,Finesse,12,3,10,16
2018-04-28,Camila Cabello,Never Be The Same,13,13,15,18
2018-04-28,Bazzi,Mine,14,11,14,13
2018-04-28,Cardi B,Be Careful,15,11,11,3
2018-04-28,Rich The Kid,Plug Walk,16,13,13,10
2018-04-28,The Weeknd,Call Out My Name,17,4,20,3
2018-04-28,The Weeknd & Kendrick Lamar,Pray For Me,18,7,17,11
2018-04-28,Camila Cabello Featuring Young Thug,Havana,19,1,16,36
2018-04-28,Imagine Dragons,Whatever It Takes,20,20,22,12
2018-04-28,Marshmello & Anne-Marie,Friends,21,21,34,10
2018-04-28,XXXTENTACION,Sad!,22,7,18,7
2018-04-28,Migos,Stir Fry,23,8,19,17
2018-04-28,Lil Pump,Esskeetit,24,25,83,2
2018-04-28,Nicki Minaj,Barbie Tingz,25,26,30,17
2018-04-28,Kane Brown,Heaven,26,1,24,31
2018-04-28,Post Malone Featuring 21 Savage,Rockstar,27,28,29,4
2018-04-28,Famous Dex,Japan,28,28,41,12
2018-04-28,Jason Aldean,You Make It Easy,29,6,27,38
2018-04-28,Dua Lipa,New Rules,30,7,25,15
2018-04-28,Kendrick Lamar & SZA,All The Stars,31,13,26,25
2018-04-28,Offset & Metro Boomin,Ric Flair Drip,32,21,21,2
2018-04-28,Cardi B Featuring Migos,Drip,33,4,33,51
2018-04-28,Imagine Dragons,Thunder,34,34,36,7
2018-04-28,Rae Sremmurd & Juicy J,Powerglide,35,26,35,14
2018-04-28,Maroon 5,Wait,36,12,31,27
2018-04-28,NF,Let You Down,37,22,37,5
2018-04-28,Shawn Mendes,In My Blood,38,4,40,44
2018-04-28,Portugal. The Man,Feel It Still,39,14,32,17
2018-04-28,Cardi B Featuring 21 Savage,Bartier Cardi,40,9,42,12
2018-04-28,Justin Timberlake Featuring Chris Stapleton,Say Something,41,23,23,2
2018-04-28,Cardi B Featuring SZA,I Do,42,43,60,12
2018-04-28,Luke Bryan,Most People Are Good,43,28,28,2
2018-04-28,Cardi B Featuring Kehlani,Ring,44,20,45,28
2018-04-28,MAX Featuring gnash,Lights Down Low,45,16,46,30
2018-04-28,Post Malone,I Fall Apart,46,14,44,20
2018-04-28,G-Eazy & Halsey,Him & I,47,21,47,14
2018-04-28,Carrie Underwood,Cry Pretty,48,5,48,33
2018-04-28,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,49,46,54,6
2018-04-28,Halsey,Bad At Love,50,41,49,12
2018-04-28,Taylor Swift,Delicate,51,46,53,7
2018-04-28,Rich The Kid Featuring Kendrick Lamar,New Freezer,52,43,56,9
2018-04-28,Meghan Trainor,No Excuses,53,47,61,7
2018-04-28,Khalid & Normani,Love Lies,54,30,55,20
2018-04-28,Nicky Jam x J Balvin,X,55,57,77,6
2018-04-28,Thomas Rhett,Marry Me,56,31,52,14
2018-04-28,Dan + Shay,Tequila,57,50,51,11
2018-04-28,YoungBoy Never Broke Again,Outside Today,58,54,64,14
2018-04-28,Jordan Davis,Singles You Up,59,59,59,2
2018-04-28,Dua Lipa,IDGAF,60,62,72,3
2018-04-28,YoungBoy Never Broke Again,Diamond Teeth Samurai,61,29,76,7
2018-04-28,Ella Mai,Boo'd Up,62,62,62,2
2018-04-28,Logic & Marshmello,Everyday,63,65,71,11
2018-04-28,Calvin Harris & Dua Lipa,One Kiss,64,66,95,7
2018-04-28,Brett Eldredge,The Long Way,65,39,39,2
2018-04-28,Blake Shelton,I Lived It,66,43,43,2
2018-04-28,Cardi B Featuring Chance The Rapper,Best Life,67,37,66,7
2018-04-28,Cardi B,Bickenhead,68,67,75,5
2018-04-28,XXXTENTACION,Changes,69,49,73,12
2018-04-28,Luke Combs,One Number Away,70,50,70,11
2018-04-28,Ozuna & Romeo Santos,El Farsante,71,54,67,6
2018-04-28,Daddy Yankee,Dura,72,50,50,2
2018-04-28,Zayn,Let Me,73,27,63,3
2018-04-28,Bad Wolves,Zombie,74,38,38,2
2018-04-28,Cardi B,Thru Your Phone,75,78,85,2
2018-04-28,The Weeknd,Wasted Times,76,73,80,10
2018-04-28,Cardi B,Get Up 10,77,72,79,5
2018-04-28,Kenny Chesney,Get Along,78,81,-,2
2018-04-28,Lauv,I Like Me Better,79,82,98,4
2018-04-28,Foster The People,Sit Next To Me,80,58,-,13
2018-04-28,Dierks Bentley,"Woman, Amen",81,35,78,5
2018-04-28,Darius Rucker,For The First Time,82,83,88,4
2018-04-28,Keala Settle & The Greatest Showman Ensemble,This Is Me,83,58,58,2
2018-04-28,Swae Lee Featuring Slim Jxmmi,Guatemala,84,74,81,6
2018-04-28,XXXTENTACION,Moonlight,85,57,57,2
2018-04-28,Morgan Wallen Featuring Florida Georgia Line,Up Down,86,50,68,8
2018-04-28,Cardi B,Money Bag,87,78,91,16
2018-04-28,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,88,69,94,15
2018-04-28,Young Thug Featuring Nicki Minaj,Anybody,89,22,90,7
2018-04-28,Cardi B & YG,She Bad,90,79,87,8
2018-04-28,6ix9ine,Billy,91,93,-,6
2018-04-28,Tank,When We,92,82,97,4
2018-04-28,Lil Skies Featuring Landon Cube,Red Roses,93,44,89,20
2018-04-28,"DJ Khaled Featuring JAY Z, Future & B",Top Off,94,61,84,11
2018-04-28,High Valley,She's With Me,95,94,-,2
2018-04-28,Daniel Caesar Featuring Kali Uchis,Get You,96,,,
2018-04-28,SZA,Broken Clocks,97,,,
2018-04-28,Scotty McCreery,Five More Minutes,98,,,
2018-04-28,6ix9ine,Gotti,99,,,
2018-04-28,Derez De'Shon,Hardaway,100,,,
2018-04-21,Drake,Nice For What,1,,,1
2018-04-21,Drake,God's Plan,2,1,1,12
2018-04-21,Bebe Rexha & Florida Georgia Line,Meant To Be,3,2,2,25
2018-04-21,Post Malone Featuring Ty Dolla $ign,Psycho,4,2,3,7
2018-04-21,BlocBoy JB Featuring Drake,Look Alive,5,5,5,9
2018-04-21,"Zedd, Maren Morris & Grey",The Middle,6,6,6,11
2018-04-21,Ed Sheeran,Perfect,7,1,7,33
2018-04-21,"Cardi B, Bad Bunny & J Balvin",I Like It,8,8,9,4
2018-04-21,Lil Dicky Featuring Chris Brown,Freaky Friday,9,3,8,15
2018-04-21,Bruno Mars & Cardi B,Finesse,10,11,16,2
2018-04-21,Cardi B,Be Careful,11,10,10,11
2018-04-21,Migos Featuring Drake,Walk It Talk It,12,13,13,9
2018-04-21,Rich The Kid,Plug Walk,13,11,12,12
2018-04-21,Bazzi,Mine,14,14,14,17
2018-04-21,Camila Cabello,Never Be The Same,15,1,11,35
2018-04-21,Camila Cabello Featuring Young Thug,Havana,16,7,15,10
2018-04-21,The Weeknd & Kendrick Lamar,Pray For Me,17,7,18,6
2018-04-21,XXXTENTACION,Sad!,18,8,17,16
2018-04-21,Migos,Stir Fry,19,4,4,2
2018-04-21,The Weeknd,Call Out My Name,20,22,23,11
2018-04-21,Cardi B Featuring Migos,Drip,21,1,21,30
2018-04-21,Imagine Dragons,Whatever It Takes,22,7,19,14
2018-04-21,Cardi B Featuring SZA,I Do,23,13,20,24
2018-04-21,Post Malone Featuring 21 Savage,Rockstar,24,6,22,37
2018-04-21,Kendrick Lamar & SZA,All The Stars,25,29,53,3
2018-04-21,Offset & Metro Boomin,Ric Flair Drip,26,28,28,16
2018-04-21,Dua Lipa,New Rules,27,12,24,26
2018-04-21,Cardi B Featuring Kehlani,Ring,28,14,51,16
2018-04-21,Famous Dex,Japan,29,4,29,50
2018-04-21,Kane Brown,Heaven,30,25,25,9
2018-04-21,NF,Let You Down,31,26,30,13
2018-04-21,Cardi B Featuring 21 Savage,Bartier Cardi,32,34,34,6
2018-04-21,Imagine Dragons,Thunder,33,22,31,4
2018-04-21,Marshmello & Anne-Marie,Friends,34,4,38,43
2018-04-21,Maroon 5,Wait,35,28,36,11
2018-04-21,Rae Sremmurd & Juicy J,Powerglide,36,9,37,11
2018-04-21,Shawn Mendes,In My Blood,37,14,32,19
2018-04-21,Cardi B,Get Up 10,38,20,33,27
2018-04-21,Cardi B Featuring Chance The Rapper,Best Life,39,16,39,29
2018-04-21,Portugal. The Man,Feel It Still,40,21,40,13
2018-04-21,Jason Aldean,You Make It Easy,41,5,42,32
2018-04-21,Justin Timberlake Featuring Chris Stapleton,Say Something,42,41,41,11
2018-04-21,Cardi B,Bickenhead,43,50,50,10
2018-04-21,G-Eazy & Halsey,Him & I,44,31,54,13
2018-04-21,MAX Featuring gnash,Lights Down Low,45,46,55,6
2018-04-21,Post Malone,I Fall Apart,46,46,46,5
2018-04-21,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,47,30,44,19
2018-04-21,Halsey,Bad At Love,48,43,56,8
2018-04-21,Rich The Kid Featuring Kendrick Lamar,New Freezer,49,46,49,11
2018-04-21,Cardi B,Thru Your Phone,50,47,47,6
2018-04-21,Jordan Davis,Singles You Up,51,27,27,2
2018-04-21,YoungBoy Never Broke Again,Outside Today,52,54,57,13
2018-04-21,Meghan Trainor,No Excuses,53,37,58,6
2018-04-21,Taylor Swift,Delicate,54,54,61,5
2018-04-21,Thomas Rhett,Marry Me,55,50,60,7
2018-04-21,Khalid & Normani,Love Lies,56,53,62,20
2018-04-21,Cardi B & YG,She Bad,57,50,59,10
2018-04-21,Cardi B,Money Bag,58,65,65,10
2018-04-21,YoungBoy Never Broke Again,Diamond Teeth Samurai,59,72,78,2
2018-04-21,Luke Bryan,Most People Are Good,60,49,63,11
2018-04-21,Nicky Jam x J Balvin,X,61,26,26,2
2018-04-21,Calvin Harris & Dua Lipa,One Kiss,62,67,67,4
2018-04-21,The Weeknd,Wasted Times,63,29,69,6
2018-04-21,Dua Lipa,IDGAF,64,66,66,5
2018-04-21,A$AP Rocky Featuring Moby,A$AP Forever,65,35,71,4
2018-04-21,XXXTENTACION,Changes,66,72,72,4
2018-04-21,Bad Wolves,Zombie,67,73,73,9
2018-04-21,6ix9ine,Billy,68,74,74,5
2018-04-21,Demi Lovato,Tell Me You Love Me,69,45,64,20
2018-04-21,Daddy Yankee,Dura,70,61,68,10
2018-04-21,Brett Eldredge,The Long Way,71,45,45,2
2018-04-21,Ella Mai,Boo'd Up,72,79,79,7
2018-04-21,Ozuna & Romeo Santos,El Farsante,73,83,83,3
2018-04-21,The Weeknd,Try Me,74,44,76,19
2018-04-21,Luke Combs,One Number Away,75,22,70,6
2018-04-21,Logic & Marshmello,Everyday,76,78,80,15
2018-04-21,Dan + Shay,Tequila,77,52,75,20
2018-04-21,XXXTENTACION,Moonlight,78,69,77,14
2018-04-21,Foster The People,Sit Next To Me,79,81,81,6
2018-04-21,Lauv,I Like Me Better,80,84,84,3
2018-04-21,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,81,82,82,3
2018-04-21,Chris Stapleton,Broken Halos,82,90,90,3
2018-04-21,Nicki Minaj,Barbie Tingz,83,96,96,2
2018-04-21,Derez De'Shon,Hardaway,84,74,81,6
2018-04-21,Kenny Chesney,Get Along,85,57,57,2
2018-04-21,Queen Naija,Medicine,86,50,68,8
2018-04-21,High Valley,She's With Me,87,78,91,16
2018-04-21,Morgan Wallen Featuring Florida Georgia Line,Up Down,88,69,94,15
2018-04-21,Scotty McCreery,Five More Minutes,89,22,90,7
2018-04-21,"DJ Khaled Featuring JAY Z, Future & B",Top Off,90,79,87,8
2018-04-21,Tank,When We,91,93,-,6
2018-04-21,Nicki Minaj,Chun-Li,92,82,97,4
2018-04-21,Devin Dawson,All On Me,93,44,89,20
2018-04-21,Lil Skies Featuring Landon Cube,Red Roses,94,61,84,11
2018-04-21,Blake Shelton,I Lived It,95,94,-,2
2018-04-21,Alice Merton,No Roots,96,,,
2018-04-21,SZA,Broken Clocks,97,,,
2018-04-21,Darius Rucker,For The First Time,98,,,
2018-04-21,2 Chainz Featuring YG & Offset,Proud,99,,,
2018-04-21,Halsey Featuring Big Sean & Stefflon Don,Alone,100,,,
2018-04-14,Drake,God's Plan,1,,,11
2018-04-14,Bebe Rexha & Florida Georgia Line,Meant To Be,2,2,2,24
2018-04-14,Post Malone Featuring Ty Dolla $ign,Psycho,3,2,4,6
2018-04-14,The Weeknd,Call Out My Name,4,5,6,8
2018-04-14,BlocBoy JB Featuring Drake,Look Alive,5,6,7,10
2018-04-14,"Zedd, Maren Morris & Grey",The Middle,6,1,5,32
2018-04-14,Ed Sheeran,Perfect,7,3,3,14
2018-04-14,Bruno Mars & Cardi B,Finesse,8,8,8,3
2018-04-14,Lil Dicky Featuring Chris Brown,Freaky Friday,9,10,15,10
2018-04-14,Migos Featuring Drake,Walk It Talk It,10,1,10,34
2018-04-14,Camila Cabello Featuring Young Thug,Havana,11,11,11,11
2018-04-14,Bazzi,Mine,12,13,18,8
2018-04-14,Rich The Kid,Plug Walk,13,14,14,16
2018-04-14,Camila Cabello,Never Be The Same,14,7,12,9
2018-04-14,The Weeknd & Kendrick Lamar,Pray For Me,15,8,13,15
2018-04-14,Cardi B,Be Careful,16,7,9,5
2018-04-14,Migos,Stir Fry,17,7,16,13
2018-04-14,XXXTENTACION,Sad!,18,13,17,23
2018-04-14,Kendrick Lamar & SZA,All The Stars,19,1,21,29
2018-04-14,Offset & Metro Boomin,Ric Flair Drip,20,6,20,36
2018-04-14,Post Malone Featuring 21 Savage,Rockstar,21,23,23,10
2018-04-14,Dua Lipa,New Rules,22,12,19,25
2018-04-14,Imagine Dragons,Whatever It Takes,23,25,30,8
2018-04-14,NF,Let You Down,24,28,28,15
2018-04-14,Marshmello & Anne-Marie,Friends,25,4,24,49
2018-04-14,The Weeknd,Try Me,26,26,26,12
2018-04-14,The Weeknd,Wasted Times,27,22,22,3
2018-04-14,Kane Brown,Heaven,28,14,25,18
2018-04-14,Imagine Dragons,Thunder,29,20,27,26
2018-04-14,Maroon 5,Wait,30,34,38,5
2018-04-14,Shawn Mendes,In My Blood,31,28,34,10
2018-04-14,G-Eazy & Halsey,Him & I,32,9,33,10
2018-04-14,MAX Featuring gnash,Lights Down Low,33,4,32,42
2018-04-14,Rae Sremmurd & Juicy J,Powerglide,34,16,29,28
2018-04-14,The Weeknd Featuring Gesaffelstein,I Was Never There,35,21,31,12
2018-04-14,Jason Aldean,You Make It Easy,36,41,42,10
2018-04-14,Justin Timberlake Featuring Chris Stapleton,Say Something,37,5,37,31
2018-04-14,Portugal. The Man,Feel It Still,38,30,35,18
2018-04-14,Post Malone,I Fall Apart,39,46,52,4
2018-04-14,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,40,47,51,5
2018-04-14,Rich The Kid Featuring Kendrick Lamar,New Freezer,41,36,36,22
2018-04-14,Halsey,Bad At Love,42,46,46,10
2018-04-14,The Weeknd Featuring Gesaffelstein,Hurt You,43,50,50,9
2018-04-14,Thomas Rhett,Marry Me,44,14,47,15
2018-04-14,Queen Naija,Medicine,45,53,70,2
2018-04-14,Taylor Swift,Delicate,46,31,40,12
2018-04-14,Nicky Jam x J Balvin,X,47,46,55,5
2018-04-14,N*E*R*D & Rihanna,Lemon,48,43,49,7
2018-04-14,Luke Bryan,Most People Are Good,49,54,54,12
2018-04-14,Jordan Davis,Singles You Up,50,37,39,5
2018-04-14,Cardi B Featuring 21 Savage,Bartier Cardi,51,50,53,9
2018-04-14,The Weeknd,Privilege,52,50,57,6
2018-04-14,Famous Dex,Japan,53,54,65,4
2018-04-14,YoungBoy Never Broke Again,Outside Today,54,53,59,19
2018-04-14,Meghan Trainor,No Excuses,55,49,63,10
2018-04-14,Khalid & Normani,Love Lies,56,45,58,19
2018-04-14,Dua Lipa,IDGAF,57,65,68,9
2018-04-14,XXXTENTACION,Changes,58,66,74,4
2018-04-14,Daddy Yankee,Dura,59,67,73,3
2018-04-14,6ix9ine,Billy,60,61,61,9
2018-04-14,Bad Wolves,Zombie,61,29,67,5
2018-04-14,Demi Lovato,Tell Me You Love Me,62,22,66,5
2018-04-14,Ozuna & Romeo Santos,El Farsante,63,35,48,3
2018-04-14,Chris Stapleton,Broken Halos,64,72,78,3
2018-04-14,Brett Eldredge,The Long Way,65,73,76,8
2018-04-14,Dan + Shay,Tequila,66,74,80,4
2018-04-14,Luke Combs,One Number Away,67,52,62,19
2018-04-14,Derez De'Shon,Hardaway,68,44,72,18
2018-04-14,Logic & Marshmello,Everyday,69,69,69,13
2018-04-14,"DJ Khaled Featuring JAY Z, Future & B",Top Off,70,79,81,6
2018-04-14,XXXTENTACION,Moonlight,71,78,82,14
2018-04-14,Foster The People,Sit Next To Me,72,81,83,5
2018-04-14,Lauv,I Like Me Better,73,82,-,2
2018-04-14,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,74,83,86,2
2018-04-14,Devin Dawson,All On Me,75,84,100,2
2018-04-14,Scotty McCreery,Five More Minutes,76,55,84,13
2018-04-14,Lil Skies Featuring Landon Cube,Red Roses,77,60,60,2
2018-04-14,Ella Mai,Boo'd Up,78,61,79,18
2018-04-14,High Valley,She's With Me,79,88,92,4
2018-04-14,Tank,When We,80,90,95,2
2018-04-14,Blake Shelton,I Lived It,81,47,90,20
2018-04-14,SZA,Broken Clocks,82,51,91,20
2018-04-14,Morgan Wallen Featuring Florida Georgia Line,Up Down,83,52,94,14
2018-04-14,Alice Merton,No Roots,84,78,88,15
2018-04-14,Lil Skies Featuring Landon Cube,Nowadays,85,63,75,4
2018-04-14,Panic! At The Disco,Say Amen (Saturday Night),86,93,99,5
2018-04-14,YoungBoy Never Broke Again,No Smoke,87,78,91,16
